"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 10:47:20,FALSE,NA,"1133323866972008451",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Reganok8",1174,TRUE,FALSE,NA,NA
"RT @mr_hanki: Ale pamiętajcie: wybory zostały sfałszowane, by #KONFEDERACJA nie dostała się do Parlamentu Europejskiego! https://t.co/c835l…",FALSE,0,NA,2019-05-28 10:47:18,FALSE,NA,"1133323858747056129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","napalonywikary",12,TRUE,FALSE,NA,NA
"RT @rafalhubert: Zastanówmy się czym może wygrać wybory partia socjalistyczna... eureka pani @DWielowieyska!!! https://t.co/B1eOWhJ3PN",FALSE,0,NA,2019-05-28 10:47:11,FALSE,NA,"1133323830477381632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Backyardbadboy",31,TRUE,FALSE,NA,NA
"Minister Finansów odchodzi będzie 12 na wybory parlamentarne?",FALSE,4,NA,2019-05-28 10:47:03,FALSE,NA,"1133323794070855684",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Piechocinski",1,FALSE,FALSE,NA,NA
"Wiejski elektorat wie czego chce i mocno stoi na nogach.Trudno manipulować ludźmi mającymi zasady i kręgosłup. 
Zap… https://t.co/oJoV7mRymN",FALSE,21,NA,2019-05-28 10:46:52,TRUE,NA,"1133323750173302784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mwj53",8,FALSE,FALSE,NA,NA
"RT @wszechmogacyy: Przepraszam za te wybory. Przysnęło mi się i nie opanowałem sytuacji na czas.",FALSE,0,NA,2019-05-28 10:46:51,FALSE,NA,"1133323744074772480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zazalenie",273,TRUE,FALSE,NA,NA
"RT @madxhvtter: wiecie, dlaczego pis wygral? bo najwieksza frekwencje mieli ludzie 50+, a najmniejsza w wieku 18-29 lat. jesli mlodzi doros…",FALSE,0,NA,2019-05-28 10:46:21,FALSE,NA,"1133323618367234048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sweetmoonkey",534,TRUE,FALSE,NA,NA
"@deKODerSort @XKubiak U nas też zadziała gdy bedzie wieksza frekwencja w miastach ale do tego trzeba coś tym ludzio… https://t.co/dlzBxVqT86",FALSE,0,"deKODerSort",2019-05-28 10:46:20,TRUE,"1133291696836554755","1133323614886027265","2308328948","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarcinMaciejski",0,FALSE,FALSE,NA,NA
"@KarelGottMitUns @michaljadczak Jest taka wyszukiwarka, chyba ze strony TVN ją wzięłam. A tu artykuł z https://t.co/QZz8I6NB9w",FALSE,1,"KarelGottMitUns",2019-05-28 10:46:13,FALSE,"1133321917568573440","1133323584858992640","1069330197625913345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","b1uuu",0,FALSE,FALSE,NA,NA
"Wybory do PE jako plebiscyt popularności lidera listy, analogiczne do wyborów prezydenckich? Nie widzę tego. https://t.co/gKYOn87Z4e",FALSE,2,NA,2019-05-28 10:46:11,FALSE,NA,"1133323578450092034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","twaszczynski",0,FALSE,FALSE,NA,NA
"@SuperNiania 🐏🇵🇱Jaką szkołę trzeba skończyć żeby leżeć na ulicy albo w bagażniku jechać do sejmu? Czy kłaść się prz… https://t.co/2zN3XRzbL3",FALSE,0,"SuperNiania",2019-05-28 10:46:09,TRUE,"1132865500193726467","1133323567167410176","604792932","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","wrozka2",0,FALSE,FALSE,NA,NA
"""Gdy opadnie już bitewny kurz, okaże się, że realny skutek niedzielnych wyborów jest niewiele wart. PiS w Parlamenc… https://t.co/usBz6IVCKk",FALSE,20,NA,2019-05-28 10:46:01,TRUE,NA,"1133323536641220608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrzegorzFiolek",7,FALSE,FALSE,NA,NA
"RT @mr_hanki: Ale pamiętajcie: wybory zostały sfałszowane, by #KONFEDERACJA nie dostała się do Parlamentu Europejskiego! https://t.co/c835l…",FALSE,0,NA,2019-05-28 10:45:58,FALSE,NA,"1133323522003132416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swetru_r",12,TRUE,FALSE,NA,NA
"Ja od lat żyję za granicą,zarabiam dobrze stać mnie na wiele...... Nic od rządu nie otrzymuję,
☝️

Ja się nie pogub… https://t.co/gpYmkrXuK0",FALSE,2,NA,2019-05-28 10:45:57,TRUE,NA,"1133323517984989184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Margotka5",2,FALSE,FALSE,NA,NA
"RT @GugulskiMarcin: A ten plakat wciąż aktualny... 
(update)
#wyboryeuropejskie2019  #WyborydoPE  #wybory2019  #wyboryeuropejskie  #wybory…",FALSE,0,NA,2019-05-28 10:45:47,FALSE,NA,"1133323477560287232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","temistokles68",7,TRUE,FALSE,NA,NA
"Sprawdź wyniki wyborów w swojej komisji!
Na stronie wybierz  okręg,  powiat, gminę i obwodową komisję w której głos… https://t.co/FmRXOBtu83",FALSE,79,NA,2019-05-28 10:45:36,TRUE,NA,"1133323430428860416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wkrawcz1",71,FALSE,FALSE,NA,NA
"RT @MisztalWiktor: Nie chodzą do Kościoła, nie chodzą na wybory. 

Oni mają smartfony i chyba zapomnieliście, że nigdzie już nie chodzą (18…",FALSE,0,NA,2019-05-28 10:45:34,FALSE,NA,"1133323422077980672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tomek_witkowski",3,TRUE,FALSE,NA,NA
"RT @michalkarnowski: PiS wygrał wybory w niemal w całej Polsce! SPRAWDŹ https://t.co/5FwOkgkozD",FALSE,0,NA,2019-05-28 10:45:20,FALSE,NA,"1133323361046732802",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RKrolicki",44,TRUE,FALSE,NA,NA
"RT @wszechmogacyy: Przepraszam za te wybory. Przysnęło mi się i nie opanowałem sytuacji na czas.",FALSE,0,NA,2019-05-28 10:44:54,FALSE,NA,"1133323253844533249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kutaszek",273,TRUE,FALSE,NA,NA
"@Anna_Hev @pisorgpl Ok, PiS będzie miał ciężko w PE. Ale te wybory były jak wielki sondaż przed październikiem i ws… https://t.co/SoNXQiV1C5",FALSE,1,"Anna_Hev",2019-05-28 10:44:52,TRUE,"1133319093342351361","1133323245267107841","2347009057","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","boa_figueroa",0,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 10:44:49,FALSE,NA,"1133323233418256384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Slawek82451774",1174,TRUE,FALSE,NA,NA
"RT @mariuszbonkowo: @MartaNiewierko Po lewej stronie foto przedstawia wybory europejskie w powiatach a po prawej stronie foto przedstawia z…",FALSE,0,NA,2019-05-28 10:44:39,FALSE,NA,"1133323192037195776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurzydlo1970",397,TRUE,FALSE,NA,NA
"@ZalewskiPawel A możne coś o swoim programie (jest jakiś?). Nie chce Wam doradzać, ale już od dluuugieeego czasu ga… https://t.co/pWOOFfDlHo",FALSE,0,"ZalewskiPawel",2019-05-28 10:44:36,TRUE,"1133079364978057221","1133323176384110593","523090325","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KrzysztofPL3",0,FALSE,FALSE,NA,NA
"List biskupów odczytany w dniu wyborów był niczym innym, jak mobilizacją elektoratu. 
WYBORY NALEŻY UNIEWAŻNIĆ!",FALSE,0,NA,2019-05-28 10:44:27,FALSE,NA,"1133323141051232256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Piotr_Kolec",0,FALSE,FALSE,NA,NA
"@ZbigniewKozlow @DorotaM30 Tylko nie idź z żoną na te następne wybory bo nikt nie uwierzy w ""Twoje szczere przekonania LGBTQCOSTAM""😂",FALSE,2,"ZbigniewKozlow",2019-05-28 10:44:26,FALSE,"1133322092173307910","1133323137117020160","919676446301450242","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","KrzysztofOmny",0,FALSE,FALSE,NA,NA
"RT @Zachpom_SLD: O godz. 13.00 zapraszamy na konferencję prasową wiceprzewodniczącego Parlamentu Europejskiego prof. @BLiberadzki, która od…",FALSE,0,NA,2019-05-28 10:44:26,FALSE,NA,"1133323136898928641",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KMaczew",6,TRUE,FALSE,NA,NA
"RT @sr4niewbani3: jak wy mnie wkurwiacie akcje z powrotem one direction albo z szonem mendesem to potraficie tak zorganizowac ze pol twiter…",FALSE,0,NA,2019-05-28 10:44:24,FALSE,NA,"1133323128963325952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BAL3NClAGA",304,TRUE,FALSE,NA,NA
"@elyphend @anodro_anna @mtwapa_pl @Bareja_plus Jan, a ja odnoszę wrażenie, że Kaczyńskiemu zależy, by wziąść ile si… https://t.co/AbWaEeF6Ul",FALSE,2,"elyphend",2019-05-28 10:44:24,TRUE,"1133309650915536897","1133323127587577863","2195806536","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dolnyslask1603",1,FALSE,FALSE,NA,NA
"RT @madxhvtter: wiecie, dlaczego pis wygral? bo najwieksza frekwencje mieli ludzie 50+, a najmniejsza w wieku 18-29 lat. jesli mlodzi doros…",FALSE,0,NA,2019-05-28 10:44:23,FALSE,NA,"1133323121782661123",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","someonexanother",534,TRUE,FALSE,NA,NA
"RT @Pazdziernikowa: Rzygam czytając warszafkę, dlaczego KE przegrała wybory
LGBT, manifa w Gdańsku😂
Józek z mojej wsi, ojciec 4 dzieci prac…",FALSE,0,NA,2019-05-28 10:43:36,FALSE,NA,"1133322927523401730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sagapl",67,TRUE,FALSE,NA,NA
"RT @BettyElaWhite: Dzień dobry. Jest wtorek, 28 maja 2019r. Nadal liczymy. Do końca PiS zostało ok.121 dni.
Po prostu trzeba się ogarnąć i…",FALSE,0,NA,2019-05-28 10:43:32,FALSE,NA,"1133322909051695106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realityglimpses",28,TRUE,FALSE,NA,NA
"""W porównaniu z 2015 r. PiS zyskał prawie pół miliona wyborców, podczas gdy wszystkie partie tworzące Koalicję Euro… https://t.co/jpcRLxBcKX",FALSE,0,NA,2019-05-28 10:43:28,TRUE,NA,"1133322893486698496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AWMKrajewski",0,FALSE,FALSE,NA,NA
"Ostry skręt w lewo, do którego zachęcił Donald Tusk, oraz profanacja wartości religijnych wydawała im się dobrą met… https://t.co/4rTBVFouGa",FALSE,1,NA,2019-05-28 10:43:11,TRUE,NA,"1133322823571787777",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTwins777",0,FALSE,FALSE,NA,NA
"Młodzi olali wybory, bo ich polityka nie interesuje.

Polityka jednak najbardziej interesuje się właśnie imi, bo to… https://t.co/ftYLpUh1h9",FALSE,25,NA,2019-05-28 10:42:52,TRUE,NA,"1133322740822401024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anchel005",5,FALSE,FALSE,NA,NA
"RT @Pazdziernikowa: Rzygam czytając warszafkę, dlaczego KE przegrała wybory
LGBT, manifa w Gdańsku😂
Józek z mojej wsi, ojciec 4 dzieci prac…",FALSE,0,NA,2019-05-28 10:42:50,FALSE,NA,"1133322732987404288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","teresamaria_wo",67,TRUE,FALSE,NA,NA
"RT @AgaBak: Pogarda, klasizm, obrzydliwe poczucie wyższości i brak jakichkolwiek hamulców w obrażaniu innych. Z takimi sojusznikami jak Kry…",FALSE,0,NA,2019-05-28 10:42:41,FALSE,NA,"1133322697692332033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","finicestfini",35,TRUE,FALSE,NA,NA
"@Miguel905810216 @Zygmunt_50 @DominikKucinsk Robię tak co wybory.
Nie inaczej będzie w październiku.
Nikt za nas zw… https://t.co/50IL7LmTxn",FALSE,4,"Miguel905810216",2019-05-28 10:42:41,TRUE,"1133322010233376768","1133322695083462664","995338699398316032","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","konserwatysta19",0,FALSE,FALSE,NA,NA
"RT @sobecka_anna: Aktorzy, piosenkarze, celebryci, zdecydowanie przeceniają wagę swoich opinii i ich wpływ na polityczne wybory Polaków. Ol…",FALSE,0,NA,2019-05-28 10:42:19,FALSE,NA,"1133322601869316097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","terminator2701",209,TRUE,FALSE,NA,NA
"Stan gry na dziś: obrazić chama przegrać wybory.

Stan gry na wczoraj: onieśmielić chama wygrać wybory. 

#ChamNaWagęZłota",FALSE,0,NA,2019-05-28 10:42:05,FALSE,NA,"1133322544596041728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeadByDawn_666",0,FALSE,FALSE,NA,NA
"@AndrzejHalicki Proponuję utworzyć autonomię warszawską, wtedy zawsze wybory wygracie i nie będzie ciągłych płaczów… https://t.co/xPclDOkEt4",FALSE,9,"AndrzejHalicki",2019-05-28 10:42:02,TRUE,"1133316531650269184","1133322530855563264","993849096","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rafa_welke",0,FALSE,FALSE,NA,NA
"poczytałem parę tt prawych na ich kontach. Takich zwyczajnych....To jest sprawa przegrana. My możemy zaklinać rzecz… https://t.co/3fRWDsz709",FALSE,4,NA,2019-05-28 10:41:46,TRUE,NA,"1133322464212262912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","1492alfa",2,FALSE,FALSE,NA,NA
"RT @jasiu320: Ja się nie poddaję. Odbyły się wybory. Wynik jest jaki jest. Była chwila zwątpienia. Wiele osób rozczarowało. Przed nami kole…",FALSE,0,NA,2019-05-28 10:41:40,FALSE,NA,"1133322439331647488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aniqa888",43,TRUE,FALSE,NA,NA
"RT @TomaszSkory: Czyli co piąty czwarty z członków rządu odchodzi bo wybory, do tego Czerwińska - bo skąpa i Bańka - bo WADA.
Łącznie do re…",FALSE,0,NA,2019-05-28 10:41:13,FALSE,NA,"1133322328388112384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ska197_ska",14,TRUE,FALSE,NA,NA
"RT @logicznyX: PO, SLD, PSL, N, TVN, ONET, GW bardzo doceniają reformę administracyjną kraju wprowadzoną przez Premiera Buzka
No to pochwal…",FALSE,0,NA,2019-05-28 10:41:11,FALSE,NA,"1133322319248711680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kurzydlo1970",16,TRUE,FALSE,NA,NA
"Wybory do Europarlamentu 2019. Zdecydowane zwycięstwo Koalicji Europejskiej... w więzieniach- WP Wiadomosci https://t.co/sTb1nsZoNX",FALSE,0,NA,2019-05-28 10:41:11,FALSE,NA,"1133322316698591232",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cieszyniak56",0,FALSE,FALSE,NA,NA
"Wiosna i wybory do PE, lato wybory gdzie spędzić urlop, jesienią będzie ponura rzeczywistość. Oto cała prawda.",FALSE,0,"WilkRyszard",2019-05-28 10:41:04,FALSE,"1133322286021402625","1133322288001159168","1132014585412767746","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WilkRyszard",0,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 10:41:03,FALSE,NA,"1133322286805729281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","szubertmario",1174,TRUE,FALSE,NA,NA
"RT @skubi6: Raport @obserwatorium_w z wyborów do Parlamentu Europejskiego: https://t.co/c42oVDsFeq",FALSE,0,NA,2019-05-28 10:41:02,FALSE,NA,"1133322279973216258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UrszulaMatusze3",11,TRUE,FALSE,NA,NA
"Wg mnie Tusk przyjął cwaną, jedynie dobrą dla siebie taktykę.Milczy, bo jakikolwiek komentarz byłby kojarzony z prz… https://t.co/QoaHpzgYHR",FALSE,3,NA,2019-05-28 10:40:48,TRUE,NA,"1133322223643701253",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","batumi13",3,FALSE,FALSE,NA,NA
"Przyszłe wybory wygra ten, kto przeforsuje wprowadzenie możliwości głosowania przez internet, jak w Estonii. Tylko… https://t.co/c1eLrhlWzf",FALSE,8,NA,2019-05-28 10:40:38,TRUE,NA,"1133322180903751680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rzeczpospolita",4,FALSE,FALSE,NA,NA
"Profesor Tomasz Grosse z Uniwersytetu Warszawskiego w @RadiowaDwojka o krajobrazie politycznym po wyborach do Parla… https://t.co/s3PFIgVK7A",FALSE,0,NA,2019-05-28 10:40:37,TRUE,NA,"1133322174746509312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WiecejSwiata",0,FALSE,FALSE,NA,NA
"Janusz Korwin-Mikke cytuje obraźliwy wpis o rolnikach. „Przyjadę im napluć w gęby” https://t.co/zPxgsW280k",FALSE,0,NA,2019-05-28 10:40:30,FALSE,NA,"1133322146728566784",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TygodnikWPROST",1,FALSE,FALSE,NA,NA
"@hannagw Nie będzie pokoju, jeśli wasi ludzie są agresywni w sotosunku do wyborców PiS.. Jeśli wygracie następne wybory to wyjeżdżam z kraju",FALSE,0,"hannagw",2019-05-28 10:40:24,FALSE,"1133121446224506881","1133322120094736384","198431548","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GabrielaCabaa14",0,FALSE,FALSE,NA,NA
"Koalicja Europejska pogardzająca mieszkańcami miasteczek i wsi, zachłysnęła się wyborami samorządowymi w dużych mia… https://t.co/kkEdAvTqT2",FALSE,10,NA,2019-05-28 10:40:09,TRUE,NA,"1133322060023914496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mwj53",3,FALSE,FALSE,NA,NA
"RT @sobecka_anna: Aktorzy, piosenkarze, celebryci, zdecydowanie przeceniają wagę swoich opinii i ich wpływ na polityczne wybory Polaków. Ol…",FALSE,0,NA,2019-05-28 10:39:48,FALSE,NA,"1133321968919482368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karola_wamehlo",209,TRUE,FALSE,NA,NA
"@tvp_info Wg mnie Tusk przyjął cwaną, jedynie dobrą dla siebie taktykę.Milczy, bo jakikolwiek komentarz byłby kojar… https://t.co/far9jHftto",FALSE,2,"tvp_info",2019-05-28 10:39:38,TRUE,"1133283013352148992","1133321930323501056","47295451","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","batumi13",1,FALSE,FALSE,NA,NA
"RT @MarzenaNykiel: .@pisorgpl wygrało tylko we wschodniej Polsce? Bzdura! Analiza wyników z gmin pokazuje, że Koalicja Europejska przegrała…",FALSE,0,NA,2019-05-28 10:39:07,FALSE,NA,"1133321800442626048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Karola_wamehlo",175,TRUE,FALSE,NA,NA
"@MaxJH5 @jacek_liberski @t_peplowski @wiosnabiedronia @SchetynadlaPO @RobertBiedron @radeksikorski @trzaskowski_… https://t.co/cL9EodH7aO",FALSE,1,"MaxJH5",2019-05-28 10:39:04,TRUE,"1133318949343584256","1133321785892581377","981498732805017600","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GSmereczynski",0,FALSE,FALSE,NA,NA
"RT @KrzysztofBLUES: Hit‼️Tęczowy Władek: ""Wygramy wybory Europejskie"".

😁😂🤣 https://t.co/a7W4pnHoWa",FALSE,0,NA,2019-05-28 10:38:53,FALSE,NA,"1133321739029684224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rsnitko",84,TRUE,FALSE,NA,NA
"@DWielowieyska @Radziejewski Licytujcie się dalej to PiS będzie wygrywał kolejne wybory. Pokory trochę, a nie ""plos… https://t.co/VfL9CB5FeW",FALSE,0,"DWielowieyska",2019-05-28 10:38:53,TRUE,"1133300832521211904","1133321738941620224","1261823515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kocik_krzysztof",0,FALSE,FALSE,NA,NA
"RT @IlczakMarek: @PSzubartowicz Dlatego 22 mandaty KE + 3 Wiosna,  to jest sukces. Będą miały wpływ na realną politykę w EU. To były wybory…",FALSE,0,NA,2019-05-28 10:38:29,FALSE,NA,"1133321640270544896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Izabela12671885",1,TRUE,FALSE,NA,NA
"@Diurnarius_blog @Paslawska przecież wybory są na jesieni, to był sondaż generalny",FALSE,0,"Diurnarius_blog",2019-05-28 10:38:22,FALSE,"1133318132683235328","1133321609207525376","3105908021","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mrkaczor",0,FALSE,FALSE,NA,NA
"RT @MarzenaNykiel: .@pisorgpl wygrało tylko we wschodniej Polsce? Bzdura! Analiza wyników z gmin pokazuje, że Koalicja Europejska przegrała…",FALSE,0,NA,2019-05-28 10:38:22,FALSE,NA,"1133321607626330114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gosia0399",175,TRUE,FALSE,NA,NA
"RT @cezarygmyz: Wybory parlamentarne jesienią zdecydują o wysokości dotacji partyjnych. Nie sądzę by PSL chciało ryzykować trwanie w mariaż…",FALSE,0,NA,2019-05-28 10:38:19,FALSE,NA,"1133321595420852224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jacekpapi",91,TRUE,FALSE,NA,NA
"@Prawdziwek1 @TurkawkaPL Myślę, że też po cichu świętuje.  Jego wymarzony scenariusz, że na jesieni PO przegra wybo… https://t.co/6zCaUG9xGl",FALSE,2,"Prawdziwek1",2019-05-28 10:38:13,TRUE,"1133274402399948800","1133321570829709313","997458239921979392","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lech20819444",0,FALSE,FALSE,NA,NA
"Ale pamiętajcie: wybory zostały sfałszowane, by #KONFEDERACJA nie dostała się do Parlamentu Europejskiego! https://t.co/c835leIWCi",FALSE,64,NA,2019-05-28 10:37:57,FALSE,NA,"1133321502919733249",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mr_hanki",12,FALSE,FALSE,NA,NA
"@PSzubartowicz Dlatego 22 mandaty KE + 3 Wiosna,  to jest sukces. Będą miały wpływ na realną politykę w EU. To były… https://t.co/XYyybEmn33",FALSE,6,"PSzubartowicz",2019-05-28 10:37:49,TRUE,"1133320305043300352","1133321470342512640","4686115789","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlczakMarek",1,FALSE,FALSE,NA,NA
"@stepien_przemek @DWielowieyska W samorządzie PSL ma stanowiska do obsadzenia (coraz mniej) i to ich jedyna siła. N… https://t.co/rPq8yG9AxE",FALSE,6,"stepien_przemek",2019-05-28 10:36:53,TRUE,"1133319765529907200","1133321236581429248","1110321155557261312","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AndrzejWM",0,FALSE,FALSE,NA,NA
"Wyborcy PiS wstydzą się przyznac do swojej partii 😂

Sondaże i exit poll były niezgodne z wynikiem wyborów. Skąd bł… https://t.co/csZ3W7z8jp",FALSE,8,NA,2019-05-28 10:36:48,TRUE,NA,"1133321214678765568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","quuler3",4,FALSE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 10:36:43,FALSE,NA,"1133321193963106306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HarezaKrzysztof",1174,TRUE,FALSE,NA,NA
"RT @antyKOD: Kilka paradoksów...

1. Na PiS głosuje patologia, ale to PO ma największe poparcie w więzieniach.

2. PiS robi w Polsce PRL, a…",FALSE,0,NA,2019-05-28 10:36:42,FALSE,NA,"1133321191425531905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RafaMikoajczyk3",1174,TRUE,FALSE,NA,NA
"Wybory do PE. Bartosz Arłukowicz zdobył 233 tys. głosów. Jak to zrobił? | https://t.co/irBxphEiaA https://t.co/QovNApNaq1",FALSE,0,NA,2019-05-28 10:36:38,FALSE,NA,"1133321173427740674",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","__Endriu",0,FALSE,FALSE,NA,NA
"@GadowskiWitold Jakby nie patrzeć pierwsze w tym roku wybory w Polsce i mamy wynik Polska 🇵🇱 1:0🇩🇪Niemcy.... 😁😁😁",FALSE,4,"GadowskiWitold",2019-05-28 10:36:36,FALSE,"1133312973232050176","1133321166352015360","867711914","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tomasz08927616",0,FALSE,FALSE,NA,NA
"RT @Anna_Dryjanska: Jak zdobyć 233 tys. głosów w wyborach do PE? Zapytałam o to @Arlukowicz z @KEuropejska 🧐 https://t.co/0zuuvUuSMY",FALSE,0,NA,2019-05-28 10:36:32,FALSE,NA,"1133321147544678400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OjciecRedaktor",11,TRUE,FALSE,NA,NA
